Year,Filename,Source
1815,More Kings! a poem ... Second edition. Copious MS. notes,blbooks
1815,"Morni; an Irish bardic story ... and The Pilgrim of Carmel; an Eastern tale, etc",blbooks
1815,"No. 3, or, the Nosegay; being the third letter of the Country Post-Bag, from the Man to the Monster [A lampoon on George Evans Bruce.]",blbooks
1815,"Notes historical and descriptive, on the Priory of Inchmahome, etc",blbooks
1815,"Notes on a Journey through France, from Dieppe through Paris and Lyons, to the Pyrennees, and back through Toulouse, in July, August and September, 1814, etc [With an appendix.]",blbooks
1815,"Ode on the Surrender of Paris, to the Allies; July 3d. 1815",blbooks
1815,Ode on the Victory of Waterloo,blbooks
1815,Ode to Desolation; with some other poems. (Notes.),blbooks
1815,Ode to the Duchess of Angoulême,blbooks
1815,"Old English plays; being a selection from the early dramatic writers [Edited by Charles Wentworth Dilke, and designed as a continuation of Dodsley's collection.]",blbooks
1815,"Opoleyta; or, a Tale of Ind. A poem, in four cantos",blbooks
1815,Opus Epithetorum [a specimen of an intended dictionary of epithets used by the poets. By J. Jermyn],blbooks
1815,Original Poems on a variety of subjects. By Different Hands [Edited by E. Huskinson.],blbooks
1815,"Osman, a Turkish tale [In verse.]",blbooks
1815,"Panharmonicon; designed as an illustration of an engraved plate, in which is attempted to be proved, that the principles of harmony more or less prevail throughout the whole system of Nature, but more especially in the Human Frame, etc",blbooks
1815,"Paris during the interesting month of July, 1815, a series of letters, addressed to a friend in London",blbooks
1815,"Past Ten o'Clock, and a rainy night, a farce. In two acts",blbooks
1815,Poems and Odes on various subjects. By a Student of the Honourable Society of the Inner Temple,blbooks
1815,Poems and essays ... The twelfth edition. Published for the benefit of the General Hospital at Bath,blbooks
1815,"Poetry, Fugitive and Original; by the late Thomas Bedingfeld, Esq. and Mr George Pickering. With notes and some additional piece, by a friend",blbooks
1815,"Principes de politique, applicables à tous les gouvernemens représentatifs, et particulièrement à la Constitution actuelle de la France",blbooks
1815,"Recollections of Italy, England and America, with essays on various subjects in morals and literature",blbooks
1815,"Reformation. A comic interlude in one act [in prose], etc",blbooks
1815,"Relics of Melodino translated [into verse, from the Spanish and Portuguese] by E. Lawson ... From an unpublished Manuscript, dated 1645",blbooks
1815,Remarks on the Review of Inchiquin's Letters published in the Quarterly Review; addressed to the Right Honourable George Canning. By an inhabitant of New-England,blbooks
1815,"Report of the debate and proceedings in the case of R. Sherson ... which took place at a General Court of Proprietors of East India Stock, ... for the purpose of confirming a resolution ... presenting him with the sum of twenty thousand pagodas, as a compensation for his losses ... Taken in short-hand by Mr. Fraser",blbooks
1815,Rokeby; a poem,blbooks
1815,Rothley Temple; a poem [By T. Gisborne.],blbooks
1815,"Royalty Fog-Bound; or, the Perils of a Night and the Frolics of a Fortnight. A poem, by Peter Pindar, Esq [On the visit of the Prince Regent to Belvoir Castle.] Third edition",blbooks
1815,Sacred Sketches from Scripture History [In verse.],blbooks
1815,"Salms for a R-l Duke! or, Doleful lamentations of a hopeful Chick and his German Hen, for the loss of £6,000 a year. A poem, by Peter Pindar, Esq [in reference to the refusal of the House of Commons to settle upon the Duke of Cumberland an increased annuity upon the occasion of his marriage.]",blbooks
1815,"Scribbleomania; or the Printer's Devil's Polichronicon, a sublime poem. Edited by Anser Pen-Drag-on Esq",blbooks
1815,Sir Bertram; a poem in six cantos,blbooks
1815,"Smiles and Tears; or, the Widow's stratagem: a comedy, in five acts; as performed at the Theatre-Royal, Covent-Garden, Tuesday, December 12, 1815",blbooks
1815,"Some documents respecting the history of the late events in Spain, being, I. A plain exposition of the reasons which occasioned the journey of Ferdinand VII. to Bayonne, in April 1808. By J. de Escoiquiz. II. Remarks on the preceding work, by ... P. de Ceballos. III. A full abstract of a petition addressed to King Ferdinand VII. by sixty nine members of the Cortes, etc",blbooks
1815,"Songs, duetts, chorusses, etc. in the new operatick anecdote in three acts called Frederick the Great; or the Heart of a Soldier [By S. J. Arnold.]",blbooks
1815,Sonnets and Metrical Tales,blbooks
1815,"Stanzas, inscribed to Walter Scott, Esq",blbooks
1815,Studies in History; containing the history of Rome from its earliest records to the death of Constantine,blbooks
1815,Suicide: a poem ... illustrated with notes,blbooks
1815,The Amatory Works of Tom Shuffleton ... Third edition,blbooks
1815,The Amatory Works of Tom Shuffleton [With MS. corrections by the author.],blbooks
1815,The Bride of Abydos. A Turkish tale,blbooks
1815,"The Cambrian Popular Antiquities, or an account of some traditions, customs and supersitions of Wales, with observations as to their origin, etc",blbooks
1815,The Campaign of 1809 in the Peninsula,blbooks
1815,The Campaign of Paris in 1814. To which is prefixed a sketch of the Campaign in 1813. Translated from the French,blbooks
1815,"The Convict's Complaint: supposed to be written on board the hulks, in the beginning of 1815 [In verse.]",blbooks
1815,"The Cork Rump, or Queen and Maids of Honour. A poem [on the female fashions of the day] . By Peter Pindar Esq",blbooks
1815,"The Corsair, a tale",blbooks
1815,"The Corsican Hydra, or the Terror of the Bourbons. A pindaric poem",blbooks
1815,"The Cossack: a poem, in three cantos. With notes [By Robert Etty.]",blbooks
1815,The Court of Apollo; with other pieces of original poetry; also some specimens of translation from the minor Greek Poets. A. S [i.e. Abraham Shackleton] ἐποιει,blbooks
1815,The Curse of Minerva [By Lord Byron.] [With the autograph of Samuel Rogers and two amendments in his hand.],blbooks
1815,"The Deserter; a new musical drama, etc [Based on 'Le Déserteur' of Michel Jean Sedaine.]",blbooks
1815,"The Duel, a satirical poem in four cantos; with other poems",blbooks
1815,"The Duke's Coat, or the Night after Waterloo, a dramatick anecdote [in one act and in prose]",blbooks
1815,"The Earl of Warwick; or, the Rival Roses: in eight books. With other poems",blbooks
1815,"The East India Gazetteer; containing particular descriptions of ... Hindostan, and the adjacent countries, India beyond the Ganges, aud the Eastern Archipelago: with sketches of the manners ... of their various inhabitants",blbooks
1815,The Feudal Hall. A poem. By Agrestis,blbooks
1815,The Field of Waterloo. A poem,blbooks
1815,"The Flower of Wye; a poem, in six cantos",blbooks
1815,"The German Sausages; or, the Devil to pay at Congress; a poem. By Peter Pindar Esq [on the Congress of Vienna] . MS. notes",blbooks
1815,The Giaour ... Thirteenth edition,blbooks
1815,"The Golden Glove; or, the Farmer's Son: a comedy in five acts [in prose] . With some poetical sketches, etc",blbooks
1815,The Heroes of Waterloo. An ode,blbooks
1815,"The History and Antiquities of Gloucester, etc",blbooks
1815,The History of Scotland ... embellished with elegant engravings,blbooks
1815,"The History of the Empire of the Musulmans in Spain and Portugal, etc",blbooks
1815,"The History of the Island of Guernsey ... from the remotest period of antiquity to the year 1814. Containing an interesting account of the island; its government, civil, military and ecclesiastical; peculiar privileges, customs, etc. With particulars of the neighbouring islands of Alderney, Serk, and Iersey; compiled from the valuable collections of ... Henry Budd ... as well as from authentic documents, etc [With plates and a map.]",blbooks
1815,"The History of the War between the United States and Great Britain, which commenced in June, 1812, and closed in Feb. 1815 ... Compiled chiefly from the public documents, with an appendix, containing the correspondence which passed ... in treating for peace. To which is added the Treaty of Peace, and a list of vessels taken from Great Britain during the war",blbooks
1815,"The Irish Tourist: in a series of picturesque views, travelling incidents, and observations statistical political and moral on the character and aspect of the Irish nation",blbooks
1815,"The Life-Boat, or, Dillon O'Dwire; a poem",blbooks
1815,"The Lord of the Isles, a poem",blbooks
1815,"The Magpie or the Maid? A melo drame, in three acts. Translated and altered from the French, by I. Pocock, etc [An adaptation of 'La Pie voleuse,' by L. C. Caigniez and J. M. T. Baudouin d'Aubigny.]",blbooks
1815,"The Maid and the Magpye; or, which is the Thief? A musical entertainment, in two acts. Freely translated, with alterations, from the French, by S. J. Arnold, etc",blbooks
1815,The Minstrel's Love [In verse.],blbooks
1815,"The Oxford Sausage [Edited by Thomas Warton.] A new edition, adorned with the original woodcuts",blbooks
1815,"The Peasant of Lucern, a melo-drama, in three acts",blbooks
1815,"The Philosophy of Human Nature, containing a complete History of Human Interests. To which is added, an Essay on the origin of Evil",blbooks
1815,The Pilgrims of the Sun; a poem. (Superstition [A poem.]),blbooks
1815,"The Pleader's Guide. A didactic poem ... By the late J. S. Esq. ... The fifth edition [Edited, or rather written, by J. A, i.e. John Anstey.]",blbooks
1815,"The Pleasures of Anarchy, a dramatic sermon [In five acts, and in verse. By Francis Newnam.]",blbooks
1815,"The Prince of the Lake, or O'Donoghue of Rosse, a poem: in two cantos. (Miscellaneous poems.)",blbooks
1815,"The Race; a prize poem, composed at Glasgow College ... 1814. With other poems. By a Student [R. Magill]",blbooks
1815,The Regent and the King; or a trip from Hartwell to Dover. A poem. By Peter Pindar Esq,blbooks
1815,The Rivals: or the General Investigation [In verse.],blbooks
1815,"The Royal Military Calendar, containing the services of every General Officer, Lieutenant General, and Major General, in the British Army, with appendixes, containing accounts of the operations of the army under Lieutenant General Sir John Murray on the Eastern Coast of Spain in 1812-13",blbooks
1815,"The Traveller's Guide to Madeira and the West Indies. Being a hieroglyphic representation of appearances and incidents during a voyage out and homewards. ... With a treatise explanatory of the various figures, etc",blbooks
1815,"The United States and England: being a reply to the criticism [by Robert Southey] of Inchiquin's letters, contained in the Quarterly Review for January 1814 [By J. K. Paulding.]",blbooks
